ID,firstName,lastName,Description,IsActive,email,createdAt,createdBy,modifiedAt,modifiedBy
78b86610-c5c3-59a2-ae6e-318fe54e845e,Sara,Menon,Approved facilities management vendor,true,sara.menon132@zoho.com,2026-05-13T19:55:00Z,dummy.user,2026-05-13T19:55:00Z,dummy.user
0ff09c7c-015c-5d82-9c6a-6c8524de8e9f,Karan,Bose,Preferred IT hardware supplier,false,karan.bose133@company.example,2026-05-13T20:00:00Z,dummy.user,2026-05-13T20:00:00Z,dummy.user
c57dc517-33fc-5355-a442-d9258bc7748a,Tara,Malhotra,Inactive transport service provider,true,tara.malhotra134@vendor.example,2026-05-13T20:05:00Z,dummy.user,2026-05-13T20:05:00Z,dummy.user
e35a1c8a-874f-56a2-ad67-f8ee4cbdd586,Nikhil,Chopra,Compliance documents under review,false,nikhil.chopra135@supplier.example,2026-05-13T20:10:00Z,dummy.user,2026-05-13T20:10:00Z,dummy.user
2db2d14e-6fd3-5893-b0a5-bb5e8b35faf5,Pooja,Das,Approved marketing services agency,true,pooja.das136@gmail.com,2026-05-13T20:15:00Z,dummy.user,2026-05-13T20:15:00Z,dummy.user
088223c8-6a88-5b07-9707-7064c09fe86a,Rahul,Kulkarni,Verified cloud services reseller,true,rahul.kulkarni137@outlook.com,2026-05-13T20:20:00Z,dummy.user,2026-05-13T20:20:00Z,dummy.user
afc7e8a8-5d27-58cc-88be-1886390099fe,Sneha,Bhat,Preferred training services provider,false,sneha.bhat138@yahoo.com,2026-05-13T20:25:00Z,dummy.user,2026-05-13T20:25:00Z,dummy.user
05c0b006-bd3f-5048-ad9b-23cea20cff47,Aditya,Saxena,Approved security services vendor,true,aditya.saxena139@brainbox.consulting,2026-05-13T20:30:00Z,dummy.user,2026-05-13T20:30:00Z,dummy.user
a5ca274b-f5ce-56b6-8d7f-c1df5b9020e5,Riya,Pillai,Pending financial verification,false,riya.pillai140@mail.com,2026-05-13T20:35:00Z,dummy.user,2026-05-13T20:35:00Z,dummy.user
2f2aed4e-5d56-5ba1-bbd4-10d2d2021141,Manav,Mishra,Verified electronics supplier,true,manav.mishra141@brainbox.com,2026-05-13T20:40:00Z,dummy.user,2026-05-13T20:40:00Z,dummy.user
2f93abb6-8999-5fef-8035-b99234b11699,Diya,Agarwal,Preferred packaging partner,true,diya.agarwal142@dialog.com,2026-05-13T20:45:00Z,dummy.user,2026-05-13T20:45:00Z,dummy.user
3b025e41-fe04-529a-9eb3-9f6a4ad01547,Siddharth,Khan,Pending compliance review,false,siddharth.khan143@dlg.com,2026-05-13T20:50:00Z,dummy.user,2026-05-13T20:50:00Z,dummy.user
729808ec-0d41-50b2-9f89-371c3bac217e,Kavya,Shetty,Approved logistics vendor,true,kavya.shetty144@hotmail.com,2026-05-13T20:55:00Z,dummy.user,2026-05-13T20:55:00Z,dummy.user
a90bc38f-de68-5b6e-b828-c07928eedb72,Yash,Srinivasan,Inactive raw materials supplier,false,yash.srinivasan145@icloud.com,2026-05-13T21:00:00Z,dummy.user,2026-05-13T21:00:00Z,dummy.user
f2a52564-63b6-597f-881d-00817dbafb91,Ananya,Banerjee,Certified software services provider,true,ananya.banerjee146@proton.me,2026-05-13T21:05:00Z,dummy.user,2026-05-13T21:05:00Z,dummy.user
5ddc0a5a-dd9d-5d79-8287-af769f0db532,Harsh,Jain,Shortlisted office supplies vendor,true,harsh.jain147@zoho.com,2026-05-13T21:10:00Z,dummy.user,2026-05-13T21:10:00Z,dummy.user
82b1848b-45ed-5c9e-b133-de584b5d5e16,Meera,Desai,Approved maintenance contractor,false,meera.desai148@company.example,2026-05-13T21:15:00Z,dummy.user,2026-05-13T21:15:00Z,dummy.user
58a3a9e0-3d71-55ae-96c7-f28eaeb73631,Varun,Ghosh,Preferred consulting partner,true,varun.ghosh149@vendor.example,2026-05-13T21:20:00Z,dummy.user,2026-05-13T21:20:00Z,dummy.user
9321db26-8f97-55bd-bc92-732518b68c30,Naina,Chatterjee,Verified component distributor,false,naina.chatterjee150@supplier.example,2026-05-13T21:25:00Z,dummy.user,2026-05-13T21:25:00Z,dummy.user
877cbb74-fec9-5781-8fd8-1fe5f4b7da03,Ayaan,Mehta,Onboarding documentation pending,true,ayaan.mehta151@gmail.com,2026-05-13T21:30:00Z,dummy.user,2026-05-13T21:30:00Z,dummy.user
1a589c67-6d8f-56d7-8f94-1fe98c05467e,Sanya,Rao,Approved facilities management vendor,true,sanya.rao152@outlook.com,2026-05-13T21:35:00Z,dummy.user,2026-05-13T21:35:00Z,dummy.user
fad22835-912b-53e1-8a4b-cff7676390c6,Ishaan,Kapoor,Preferred IT hardware supplier,false,ishaan.kapoor153@yahoo.com,2026-05-13T21:40:00Z,dummy.user,2026-05-13T21:40:00Z,dummy.user
8d9146c1-8fb7-5173-b242-595de2632e63,Avni,Shah,Inactive transport service provider,true,avni.shah154@brainbox.consulting,2026-05-13T21:45:00Z,dummy.user,2026-05-13T21:45:00Z,dummy.user
750a4b5c-5249-55a4-b317-fe84be1aa569,Reyansh,Iyer,Compliance documents under review,false,reyansh.iyer155@mail.com,2026-05-13T21:50:00Z,dummy.user,2026-05-13T21:50:00Z,dummy.user
6f46342f-32c7-5042-a3d6-782c69adc599,Kiara,Nair,Approved marketing services agency,true,kiara.nair156@brainbox.com,2026-05-13T21:55:00Z,dummy.user,2026-05-13T21:55:00Z,dummy.user
bb60a3fc-1268-52d7-9062-81c5fc9b1287,Vivaan,Patel,Verified cloud services reseller,true,vivaan.patel157@dialog.com,2026-05-13T22:00:00Z,dummy.user,2026-05-13T22:00:00Z,dummy.user
c45f1a0c-1910-5e94-b972-a28bfc60a4c2,Myra,Gupta,Preferred training services provider,false,myra.gupta158@dlg.com,2026-05-13T22:05:00Z,dummy.user,2026-05-13T22:05:00Z,dummy.user
e7125299-81ff-512a-900e-0abc27312367,Dhruv,Verma,Approved security services vendor,true,dhruv.verma159@hotmail.com,2026-05-13T22:10:00Z,dummy.user,2026-05-13T22:10:00Z,dummy.user
7f1cab5c-9605-5885-8592-801ee7040faa,Aisha,Joshi,Pending financial verification,false,aisha.joshi160@icloud.com,2026-05-13T22:15:00Z,dummy.user,2026-05-13T22:15:00Z,dummy.user
ad3caa49-35b5-5b7d-af7a-0bade021428d,Aarav,Reddy,Verified electronics supplier,true,aarav.reddy161@proton.me,2026-05-13T22:20:00Z,dummy.user,2026-05-13T22:20:00Z,dummy.user
fbabc7b4-f631-578d-9741-05ea70758297,Neha,Menon,Preferred packaging partner,true,neha.menon162@zoho.com,2026-05-13T22:25:00Z,dummy.user,2026-05-13T22:25:00Z,dummy.user
d4aefa2a-f659-54a2-ba2e-16dc2139c698,Rohan,Bose,Pending compliance review,false,rohan.bose163@company.example,2026-05-13T22:30:00Z,dummy.user,2026-05-13T22:30:00Z,dummy.user
1ba9cd39-c685-51b0-a1b2-f8af37bdd431,Anika,Malhotra,Approved logistics vendor,true,anika.malhotra164@vendor.example,2026-05-13T22:35:00Z,dummy.user,2026-05-13T22:35:00Z,dummy.user
7b72947c-bc02-5856-8520-dcb7311ffb39,Vikram,Chopra,Inactive raw materials supplier,false,vikram.chopra165@supplier.example,2026-05-13T22:40:00Z,dummy.user,2026-05-13T22:40:00Z,dummy.user
cfede3ed-e0a8-5c71-954b-d205b61fb7c3,Isha,Das,Certified software services provider,true,isha.das166@gmail.com,2026-05-13T22:45:00Z,dummy.user,2026-05-13T22:45:00Z,dummy.user
18f56bd5-0441-5ac8-8c79-c2efd7878891,Kabir,Kulkarni,Shortlisted office supplies vendor,true,kabir.kulkarni167@outlook.com,2026-05-13T22:50:00Z,dummy.user,2026-05-13T22:50:00Z,dummy.user
696de9be-545c-5302-8c01-8f4bee50d8aa,Mira,Bhat,Approved maintenance contractor,false,mira.bhat168@yahoo.com,2026-05-13T22:55:00Z,dummy.user,2026-05-13T22:55:00Z,dummy.user
6760501d-57ae-5c5c-8e01-b15e9214e0a6,Arjun,Saxena,Preferred consulting partner,true,arjun.saxena169@brainbox.consulting,2026-05-13T23:00:00Z,dummy.user,2026-05-13T23:00:00Z,dummy.user
03e86a68-4f2e-5d92-872a-93d8c315b8a5,Priya,Pillai,Verified component distributor,false,priya.pillai170@mail.com,2026-05-13T23:05:00Z,dummy.user,2026-05-13T23:05:00Z,dummy.user
af08fbc2-2563-579f-8d45-fde9207985fe,Dev,Mishra,Onboarding documentation pending,true,dev.mishra171@brainbox.com,2026-05-13T23:10:00Z,dummy.user,2026-05-13T23:10:00Z,dummy.user
32b2e94a-ca3c-56ab-a730-1a32c2686e71,Sara,Agarwal,Approved facilities management vendor,true,sara.agarwal172@dialog.com,2026-05-13T23:15:00Z,dummy.user,2026-05-13T23:15:00Z,dummy.user
172d0b0b-5cf3-5e3d-84b4-f1b1b36ceb84,Karan,Khan,Preferred IT hardware supplier,false,karan.khan173@dlg.com,2026-05-13T23:20:00Z,dummy.user,2026-05-13T23:20:00Z,dummy.user
b8c4e47d-e435-560e-a318-cbf0bdbc143a,Tara,Shetty,Inactive transport service provider,true,tara.shetty174@hotmail.com,2026-05-13T23:25:00Z,dummy.user,2026-05-13T23:25:00Z,dummy.user
62d68211-3c53-57af-833a-1ed8ca006068,Nikhil,Srinivasan,Compliance documents under review,false,nikhil.srinivasan175@icloud.com,2026-05-13T23:30:00Z,dummy.user,2026-05-13T23:30:00Z,dummy.user
348c4239-de81-5ff9-be30-677fec93f40a,Pooja,Banerjee,Approved marketing services agency,true,pooja.banerjee176@proton.me,2026-05-13T23:35:00Z,dummy.user,2026-05-13T23:35:00Z,dummy.user
fc6a9a13-338c-5992-96fd-432dbae3ec44,Rahul,Jain,Verified cloud services reseller,true,rahul.jain177@zoho.com,2026-05-13T23:40:00Z,dummy.user,2026-05-13T23:40:00Z,dummy.user
1bd7c4dd-9221-5dbd-9602-d08ae1eb7cb3,Sneha,Desai,Preferred training services provider,false,sneha.desai178@company.example,2026-05-13T23:45:00Z,dummy.user,2026-05-13T23:45:00Z,dummy.user
d972231b-abbd-53ca-93a1-a8c467c43a9b,Aditya,Ghosh,Approved security services vendor,true,aditya.ghosh179@vendor.example,2026-05-13T23:50:00Z,dummy.user,2026-05-13T23:50:00Z,dummy.user
0b8c2c4b-6f9c-5177-9910-2817415ccd5c,Riya,Chatterjee,Pending financial verification,false,riya.chatterjee180@supplier.example,2026-05-13T23:55:00Z,dummy.user,2026-05-13T23:55:00Z,dummy.user
36078ead-5292-501d-9770-667a5a9bfb8c,Manav,Mehta,Verified electronics supplier,true,manav.mehta181@gmail.com,2026-05-14T00:00:00Z,dummy.user,2026-05-14T00:00:00Z,dummy.user
d261a372-d079-56d6-a24c-d8a05a2d6e33,Diya,Rao,Preferred packaging partner,true,diya.rao182@outlook.com,2026-05-14T00:05:00Z,dummy.user,2026-05-14T00:05:00Z,dummy.user
b12157e7-eac7-58f3-87e0-41a562ddadbb,Siddharth,Kapoor,Pending compliance review,false,siddharth.kapoor183@yahoo.com,2026-05-14T00:10:00Z,dummy.user,2026-05-14T00:10:00Z,dummy.user
cbf36f29-c5df-59b4-80ae-fb5c222d7f6a,Kavya,Shah,Approved logistics vendor,true,kavya.shah184@brainbox.consulting,2026-05-14T00:15:00Z,dummy.user,2026-05-14T00:15:00Z,dummy.user
0390429c-7711-5609-9f33-9de05e577832,Yash,Iyer,Inactive raw materials supplier,false,yash.iyer185@mail.com,2026-05-14T00:20:00Z,dummy.user,2026-05-14T00:20:00Z,dummy.user
23d396ca-e7cf-5aff-869d-39999fd80105,Ananya,Nair,Certified software services provider,true,ananya.nair186@brainbox.com,2026-05-14T00:25:00Z,dummy.user,2026-05-14T00:25:00Z,dummy.user
d0a91ca3-e550-5388-bac1-380e7eecfdc5,Harsh,Patel,Shortlisted office supplies vendor,true,harsh.patel187@dialog.com,2026-05-14T00:30:00Z,dummy.user,2026-05-14T00:30:00Z,dummy.user
0014fd5f-087f-5999-9218-a7ca3b7a9a40,Meera,Gupta,Approved maintenance contractor,false,meera.gupta188@dlg.com,2026-05-14T00:35:00Z,dummy.user,2026-05-14T00:35:00Z,dummy.user
fb61ae1a-b208-56f1-861e-09debe897ab0,Varun,Verma,Preferred consulting partner,true,varun.verma189@hotmail.com,2026-05-14T00:40:00Z,dummy.user,2026-05-14T00:40:00Z,dummy.user
f111c504-9efb-5320-b9e5-9717ed3b6fb9,Naina,Joshi,Verified component distributor,false,naina.joshi190@icloud.com,2026-05-14T00:45:00Z,dummy.user,2026-05-14T00:45:00Z,dummy.user
d9c27ac2-a87c-5bac-88db-6896d8e248d2,Ayaan,Reddy,Onboarding documentation pending,true,ayaan.reddy191@proton.me,2026-05-14T00:50:00Z,dummy.user,2026-05-14T00:50:00Z,dummy.user
e178eee4-16ac-52e7-988c-26e7ea25f79f,Sanya,Menon,Approved facilities management vendor,true,sanya.menon192@zoho.com,2026-05-14T00:55:00Z,dummy.user,2026-05-14T00:55:00Z,dummy.user
ef683406-0b93-5982-a628-d4750168279a,Ishaan,Bose,Preferred IT hardware supplier,false,ishaan.bose193@company.example,2026-05-14T01:00:00Z,dummy.user,2026-05-14T01:00:00Z,dummy.user
1ac23036-7094-5d6f-9c3a-db8d5b483c78,Avni,Malhotra,Inactive transport service provider,true,avni.malhotra194@vendor.example,2026-05-14T01:05:00Z,dummy.user,2026-05-14T01:05:00Z,dummy.user
0e8ebcd1-7ad1-5db8-9b0d-9f7f01de7569,Reyansh,Chopra,Compliance documents under review,false,reyansh.chopra195@supplier.example,2026-05-14T01:10:00Z,dummy.user,2026-05-14T01:10:00Z,dummy.user
eee0a12c-0f39-5381-a9a9-26510060e139,Kiara,Das,Approved marketing services agency,true,kiara.das196@gmail.com,2026-05-14T01:15:00Z,dummy.user,2026-05-14T01:15:00Z,dummy.user
8e621e0b-1a83-588f-8d6c-a4ccc3bb93ff,Vivaan,Kulkarni,Verified cloud services reseller,true,vivaan.kulkarni197@outlook.com,2026-05-14T01:20:00Z,dummy.user,2026-05-14T01:20:00Z,dummy.user
f931550e-eb9a-5aac-81d0-8506da7b412c,Myra,Bhat,Preferred training services provider,false,myra.bhat198@yahoo.com,2026-05-14T01:25:00Z,dummy.user,2026-05-14T01:25:00Z,dummy.user
bf24f1da-95ca-5a5d-9ad9-78aa5ecba66a,Dhruv,Saxena,Approved security services vendor,true,dhruv.saxena199@brainbox.consulting,2026-05-14T01:30:00Z,dummy.user,2026-05-14T01:30:00Z,dummy.user
085244f4-49ed-5544-9977-946101d397d9,Aisha,Pillai,Pending financial verification,false,aisha.pillai200@mail.com,2026-05-14T01:35:00Z,dummy.user,2026-05-14T01:35:00Z,dummy.user
fd1e4eb9-6990-5174-9b41-a6ad849de706,Aarav,Mishra,Verified electronics supplier,true,aarav.mishra201@brainbox.com,2026-05-14T01:40:00Z,dummy.user,2026-05-14T01:40:00Z,dummy.user
9be21495-ebcf-54eb-9735-1371e0733f10,Neha,Agarwal,Preferred packaging partner,true,neha.agarwal202@dialog.com,2026-05-14T01:45:00Z,dummy.user,2026-05-14T01:45:00Z,dummy.user
098328d4-0f2e-50b0-928e-fd128a23dfa8,Rohan,Khan,Pending compliance review,false,rohan.khan203@dlg.com,2026-05-14T01:50:00Z,dummy.user,2026-05-14T01:50:00Z,dummy.user
5092c4e1-2d84-5c88-a8f2-20a27b583463,Anika,Shetty,Approved logistics vendor,true,anika.shetty204@hotmail.com,2026-05-14T01:55:00Z,dummy.user,2026-05-14T01:55:00Z,dummy.user
f702b07f-4c10-514f-873e-3cc3ac0b3a63,Vikram,Srinivasan,Inactive raw materials supplier,false,vikram.srinivasan205@icloud.com,2026-05-14T02:00:00Z,dummy.user,2026-05-14T02:00:00Z,dummy.user
10344aff-8d97-50ca-bcd1-f52c92c848da,Isha,Banerjee,Certified software services provider,true,isha.banerjee206@proton.me,2026-05-14T02:05:00Z,dummy.user,2026-05-14T02:05:00Z,dummy.user
99b7df1f-af08-57be-a978-b395a24fe161,Kabir,Jain,Shortlisted office supplies vendor,true,kabir.jain207@zoho.com,2026-05-14T02:10:00Z,dummy.user,2026-05-14T02:10:00Z,dummy.user
20a683cc-e18f-5dc3-8785-051c23535806,Mira,Desai,Approved maintenance contractor,false,mira.desai208@company.example,2026-05-14T02:15:00Z,dummy.user,2026-05-14T02:15:00Z,dummy.user
150945f4-a268-5343-8b94-d447bd3f5036,Arjun,Ghosh,Preferred consulting partner,true,arjun.ghosh209@vendor.example,2026-05-14T02:20:00Z,dummy.user,2026-05-14T02:20:00Z,dummy.user
edb10649-f091-5388-a93b-8428ed9a8b36,Priya,Chatterjee,Verified component distributor,false,priya.chatterjee210@supplier.example,2026-05-14T02:25:00Z,dummy.user,2026-05-14T02:25:00Z,dummy.user
54bc054f-8c21-5b50-8d17-306b24090434,Dev,Mehta,Onboarding documentation pending,true,dev.mehta211@gmail.com,2026-05-14T02:30:00Z,dummy.user,2026-05-14T02:30:00Z,dummy.user
3f099f30-8a2e-5c1b-9a3c-c514606265b1,Sara,Rao,Approved facilities management vendor,true,sara.rao212@outlook.com,2026-05-14T02:35:00Z,dummy.user,2026-05-14T02:35:00Z,dummy.user
db318204-b467-5710-9236-9c2f725c4a77,Karan,Kapoor,Preferred IT hardware supplier,false,karan.kapoor213@yahoo.com,2026-05-14T02:40:00Z,dummy.user,2026-05-14T02:40:00Z,dummy.user
5da679aa-9e80-5fa0-bda2-75ca480c17e4,Tara,Shah,Inactive transport service provider,true,tara.shah214@brainbox.consulting,2026-05-14T02:45:00Z,dummy.user,2026-05-14T02:45:00Z,dummy.user
a34fe5a8-0867-5f0c-9497-729aa732547e,Nikhil,Iyer,Compliance documents under review,false,nikhil.iyer215@mail.com,2026-05-14T02:50:00Z,dummy.user,2026-05-14T02:50:00Z,dummy.user
9544737a-577a-55dd-8a0b-59a8931d70e4,Pooja,Nair,Approved marketing services agency,true,pooja.nair216@brainbox.com,2026-05-14T02:55:00Z,dummy.user,2026-05-14T02:55:00Z,dummy.user
c49dd697-5e21-5660-8773-20c0c6af56c6,Rahul,Patel,Verified cloud services reseller,true,rahul.patel217@dialog.com,2026-05-14T03:00:00Z,dummy.user,2026-05-14T03:00:00Z,dummy.user
0e811619-cd7f-52ef-9c3b-f51ed6f8282c,Sneha,Gupta,Preferred training services provider,false,sneha.gupta218@dlg.com,2026-05-14T03:05:00Z,dummy.user,2026-05-14T03:05:00Z,dummy.user
d5f69267-d6d8-5071-b729-8b8fcd70d5b6,Aditya,Verma,Approved security services vendor,true,aditya.verma219@hotmail.com,2026-05-14T03:10:00Z,dummy.user,2026-05-14T03:10:00Z,dummy.user
3f9b44b7-b7d3-5b92-adf7-368b41f8ab3d,Riya,Joshi,Pending financial verification,false,riya.joshi220@icloud.com,2026-05-14T03:15:00Z,dummy.user,2026-05-14T03:15:00Z,dummy.user
a8baac0f-02e9-5ac9-a3aa-eb45cc00b1e3,Manav,Reddy,Verified electronics supplier,true,manav.reddy221@proton.me,2026-05-14T03:20:00Z,dummy.user,2026-05-14T03:20:00Z,dummy.user
dd2a1672-9fc6-57d5-88de-ec5ce0c5eea8,Diya,Menon,Preferred packaging partner,true,diya.menon222@zoho.com,2026-05-14T03:25:00Z,dummy.user,2026-05-14T03:25:00Z,dummy.user
211389fa-cd2d-58d1-8405-eacb6d8d6b4d,Siddharth,Bose,Pending compliance review,false,siddharth.bose223@company.example,2026-05-14T03:30:00Z,dummy.user,2026-05-14T03:30:00Z,dummy.user
4fa71f11-0576-55f7-b592-177d65c56c10,Kavya,Malhotra,Approved logistics vendor,true,kavya.malhotra224@vendor.example,2026-05-14T03:35:00Z,dummy.user,2026-05-14T03:35:00Z,dummy.user
985bb6ef-f570-5bc8-a724-362ed7ba5653,Yash,Chopra,Inactive raw materials supplier,false,yash.chopra225@supplier.example,2026-05-14T03:40:00Z,dummy.user,2026-05-14T03:40:00Z,dummy.user
dac0e498-6540-524a-a0b9-50f45f639546,Ananya,Das,Certified software services provider,true,ananya.das226@gmail.com,2026-05-14T03:45:00Z,dummy.user,2026-05-14T03:45:00Z,dummy.user
3284efec-b4ad-56bb-9d31-ba6e93ea43f9,Harsh,Kulkarni,Shortlisted office supplies vendor,true,harsh.kulkarni227@outlook.com,2026-05-14T03:50:00Z,dummy.user,2026-05-14T03:50:00Z,dummy.user
63e3eb65-ba2f-5e95-adea-a535c6a59033,Meera,Bhat,Approved maintenance contractor,false,meera.bhat228@yahoo.com,2026-05-14T03:55:00Z,dummy.user,2026-05-14T03:55:00Z,dummy.user
24349e55-f32c-5294-bd46-b11c07ef7986,Varun,Saxena,Preferred consulting partner,true,varun.saxena229@brainbox.consulting,2026-05-14T04:00:00Z,dummy.user,2026-05-14T04:00:00Z,dummy.user
e667d7a6-dfcf-59b2-9800-90f5d50b4a7d,Naina,Pillai,Verified component distributor,false,naina.pillai230@mail.com,2026-05-14T04:05:00Z,dummy.user,2026-05-14T04:05:00Z,dummy.user
39748e97-1b33-5583-82b2-ddca91dea6df,Ayaan,Mishra,Onboarding documentation pending,true,ayaan.mishra231@brainbox.com,2026-05-14T04:10:00Z,dummy.user,2026-05-14T04:10:00Z,dummy.user
e7f97fc6-dd40-571b-90e9-c8b0396d7b67,Sanya,Agarwal,Approved facilities management vendor,true,sanya.agarwal232@dialog.com,2026-05-14T04:15:00Z,dummy.user,2026-05-14T04:15:00Z,dummy.user
270d11d0-3302-58be-bb0e-822075dc2186,Ishaan,Khan,Preferred IT hardware supplier,false,ishaan.khan233@dlg.com,2026-05-14T04:20:00Z,dummy.user,2026-05-14T04:20:00Z,dummy.user
3632978d-0b10-53c7-8ab0-698535ea8911,Avni,Shetty,Inactive transport service provider,true,avni.shetty234@hotmail.com,2026-05-14T04:25:00Z,dummy.user,2026-05-14T04:25:00Z,dummy.user
aa11e4f0-7484-59c3-abfe-bc1ab38b417d,Reyansh,Srinivasan,Compliance documents under review,false,reyansh.srinivasan235@icloud.com,2026-05-14T04:30:00Z,dummy.user,2026-05-14T04:30:00Z,dummy.user
03edae46-3f0a-50c1-85e9-85ee684c68fa,Kiara,Banerjee,Approved marketing services agency,true,kiara.banerjee236@proton.me,2026-05-14T04:35:00Z,dummy.user,2026-05-14T04:35:00Z,dummy.user
abeab916-3349-5e67-a126-050565f9e83f,Vivaan,Jain,Verified cloud services reseller,true,vivaan.jain237@zoho.com,2026-05-14T04:40:00Z,dummy.user,2026-05-14T04:40:00Z,dummy.user
461a74d7-215c-5c67-9547-85537e52b79e,Myra,Desai,Preferred training services provider,false,myra.desai238@company.example,2026-05-14T04:45:00Z,dummy.user,2026-05-14T04:45:00Z,dummy.user
e559dfbb-32f8-593a-a71a-e1f310a3da66,Dhruv,Ghosh,Approved security services vendor,true,dhruv.ghosh239@vendor.example,2026-05-14T04:50:00Z,dummy.user,2026-05-14T04:50:00Z,dummy.user
eee63ac5-14af-5294-8e0f-e97215bb4177,Aisha,Chatterjee,Pending financial verification,false,aisha.chatterjee240@supplier.example,2026-05-14T04:55:00Z,dummy.user,2026-05-14T04:55:00Z,dummy.user
2e08d2a6-cbf2-5129-bc29-5ba5b50c2d15,Aarav,Mehta,Verified electronics supplier,true,aarav.mehta241@gmail.com,2026-05-14T05:00:00Z,dummy.user,2026-05-14T05:00:00Z,dummy.user
39328c45-35ca-54b3-946f-96f41ae2a83f,Neha,Rao,Preferred packaging partner,true,neha.rao242@outlook.com,2026-05-14T05:05:00Z,dummy.user,2026-05-14T05:05:00Z,dummy.user
078b5506-3607-54f2-84c7-355a3183acdc,Rohan,Kapoor,Pending compliance review,false,rohan.kapoor243@yahoo.com,2026-05-14T05:10:00Z,dummy.user,2026-05-14T05:10:00Z,dummy.user
10fd1ddb-b473-5127-8942-f022d5f1a1c9,Anika,Shah,Approved logistics vendor,true,anika.shah244@brainbox.consulting,2026-05-14T05:15:00Z,dummy.user,2026-05-14T05:15:00Z,dummy.user
69b1e861-701c-5fbd-b303-9e076fab4f72,Vikram,Iyer,Inactive raw materials supplier,false,vikram.iyer245@mail.com,2026-05-14T05:20:00Z,dummy.user,2026-05-14T05:20:00Z,dummy.user
dce9c4b0-89df-5fb2-a6a9-9c8d3e3ac2cc,Isha,Nair,Certified software services provider,true,isha.nair246@brainbox.com,2026-05-14T05:25:00Z,dummy.user,2026-05-14T05:25:00Z,dummy.user
370d6fdd-1ba5-505e-8b6a-232fe421b919,Kabir,Patel,Shortlisted office supplies vendor,true,kabir.patel247@dialog.com,2026-05-14T05:30:00Z,dummy.user,2026-05-14T05:30:00Z,dummy.user
69674746-555e-5972-9925-66a79e51f4a8,Mira,Gupta,Approved maintenance contractor,false,mira.gupta248@dlg.com,2026-05-14T05:35:00Z,dummy.user,2026-05-14T05:35:00Z,dummy.user
e3dbbb81-bec2-52e4-a5d6-aa5acf0818fd,Arjun,Verma,Preferred consulting partner,true,arjun.verma249@hotmail.com,2026-05-14T05:40:00Z,dummy.user,2026-05-14T05:40:00Z,dummy.user
dc314f70-07c0-51da-a5cc-f620e43e7944,Priya,Joshi,Verified component distributor,false,priya.joshi250@icloud.com,2026-05-14T05:45:00Z,dummy.user,2026-05-14T05:45:00Z,dummy.user
05f5e832-cdfd-5759-9363-7564cf8f79f8,Dev,Reddy,Onboarding documentation pending,true,dev.reddy251@proton.me,2026-05-14T05:50:00Z,dummy.user,2026-05-14T05:50:00Z,dummy.user
10907871-0c5f-52f3-a103-4daee0d5ddc9,Sara,Menon,Approved facilities management vendor,true,sara.menon252@zoho.com,2026-05-14T05:55:00Z,dummy.user,2026-05-14T05:55:00Z,dummy.user
30a95304-dc78-5854-97f5-c8bd814eaa94,Karan,Bose,Preferred IT hardware supplier,false,karan.bose253@company.example,2026-05-14T06:00:00Z,dummy.user,2026-05-14T06:00:00Z,dummy.user
c3489552-c7b9-5c5b-ba35-9f1117f4da3a,Tara,Malhotra,Inactive transport service provider,true,tara.malhotra254@vendor.example,2026-05-14T06:05:00Z,dummy.user,2026-05-14T06:05:00Z,dummy.user
121c904b-6406-5a6f-a77e-d02ff8734851,Nikhil,Chopra,Compliance documents under review,false,nikhil.chopra255@supplier.example,2026-05-14T06:10:00Z,dummy.user,2026-05-14T06:10:00Z,dummy.user
9d02f1d3-0401-5f20-94f5-6dab4974b240,Pooja,Das,Approved marketing services agency,true,pooja.das256@gmail.com,2026-05-14T06:15:00Z,dummy.user,2026-05-14T06:15:00Z,dummy.user
7cc6fd24-1de2-5826-8605-52db5d5cacb2,Rahul,Kulkarni,Verified cloud services reseller,true,rahul.kulkarni257@outlook.com,2026-05-14T06:20:00Z,dummy.user,2026-05-14T06:20:00Z,dummy.user
6b76967d-71eb-5b82-80e9-443282272da1,Sneha,Bhat,Preferred training services provider,false,sneha.bhat258@yahoo.com,2026-05-14T06:25:00Z,dummy.user,2026-05-14T06:25:00Z,dummy.user
aab51dae-5f56-5db0-8df1-8e2b49669215,Aditya,Saxena,Approved security services vendor,true,aditya.saxena259@brainbox.consulting,2026-05-14T06:30:00Z,dummy.user,2026-05-14T06:30:00Z,dummy.user
040f0c7f-6ddb-514c-a76f-32364609e79a,Riya,Pillai,Pending financial verification,false,riya.pillai260@mail.com,2026-05-14T06:35:00Z,dummy.user,2026-05-14T06:35:00Z,dummy.user
7acab420-7438-51c8-9e35-22cb17a65ca6,Manav,Mishra,Verified electronics supplier,true,manav.mishra261@brainbox.com,2026-05-14T06:40:00Z,dummy.user,2026-05-14T06:40:00Z,dummy.user
7c98d100-860e-5791-b3d6-4ee22b8a02ce,Diya,Agarwal,Preferred packaging partner,true,diya.agarwal262@dialog.com,2026-05-14T06:45:00Z,dummy.user,2026-05-14T06:45:00Z,dummy.user
54179124-2014-55be-b8e5-d4aeaa1456bd,Siddharth,Khan,Pending compliance review,false,siddharth.khan263@dlg.com,2026-05-14T06:50:00Z,dummy.user,2026-05-14T06:50:00Z,dummy.user
